_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,description,domain,domain_logo_url,link,name,query,relevance_gold,result_position,updatedat
766426706,false,finalized,3,8/5/2015 00:44:26,0,1.0,This dataset shows all horse stables in Maryland which are licensed by the Maryland Department of Agriculture.,data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/vqnv-dsps,Licensed Horse Stables Statewide,businesses email address,,1,2013-05-14T18:52:27.000Z
766426707,false,finalized,3,8/5/2015 00:39:49,0,1.0,"This dataset shows all horse stables in Maryland which are licensed by the Maryland Department of Agriculture for FY 2015 (July 1, 2014 through June 30, 2015).",data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/sxgr-b2gk,Stable Open Data 11122014,businesses email address,,2,2014-11-13T16:44:15.000Z
766426708,false,finalized,3,8/5/2015 00:42:16,"1
0","0.6824
0.3176",This dataset contains a list of the certified Disadvantaged Business Enterprises (DBE) within the state of Maryland as well as the industry each DBE is affiliated with. This program is affiliated with the Maryland Department of Transportation.,data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/nmbj-mr7v,Disadvantaged Business Enterprise,businesses email address,,3,2014-09-02T14:45:11.000Z
766426709,false,finalized,3,8/5/2015 00:40:06,"0
2","0.6567
0.3433",This dataset contains a list of the certified Small Business Enterprises (SBE) within the state of Maryland as well as the industry each SBE is affiliated with. This program is affiliated with the Maryland Department of Transportation.,data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/f98x-2ih6,Small Business Enterprise,businesses email address,,4,2014-09-02T14:18:51.000Z
766426710,false,finalized,3,8/5/2015 00:38:33,"3
2","0.66
0.34","These data show total annual Maryland drug intoxication deaths from 2007 to 2012, broken down by substance. Since an intoxication death may involve more than one substance, counts of deaths related to specific substances do not sum to the total number of deaths. Benzodiazepine deaths include deaths caused by benzodiazepines and related drugs with similar sedative effects.",data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/ryrr-nv83,Total Number of Drug Intoxication Deaths by Selected Substances: 2007-2012,deaths,,0,2014-07-08T20:13:36.000Z
766426711,false,finalized,3,8/5/2015 00:39:49,"2
3","0.6723
0.3277","Rate and number of infant deaths per 1,000 live births by year. The total rate and number variables include all available races and are not limited to white and black races. Blank cells indicate that the data are not available.",data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/8b84-sje3,Maryland Infant Deaths and Infant Death Rates,deaths,,1,2015-02-27T20:23:47.000Z
766426712,false,finalized,3,8/5/2015 00:42:26,"3
2","0.6557
0.3443",Number of deaths among Maryland residents by year of death.,data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/sgra-7fwd,"Number of Deaths among Maryland Residents, 1902-2011",deaths,,2,2012-11-27T19:53:17.000Z
766426713,false,finalized,3,8/5/2015 00:39:49,"2
3","0.6723
0.3277",The Governor's strategic goal on substance abuse is to drive down overdose deaths by 20 percent by the end of 2015.,data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/view/xb3v-fg46,"Overdose Deaths by Year, 2007 to Present",deaths,,3,None
766426714,false,finalized,3,8/5/2015 00:43:36,2,1.0,"Rate and number of infant deaths per 1,000 live births by year. The total rate and number variables include all available races and are not limited to white and black races. Blank cells indicate that the data are not available.",data.maryland.gov,http://data.maryland.gov/api/assets/89D06809-B955-4941-8C90-0B3DA0BF29B5,https://data.maryland.gov/d/5iqa-dtjg,"Maryland Infant Mortality and Infant Mortality Rates, 1904-2013",deaths,,4,2014-10-02T21:46:54.000Z
766426715,false,finalized,3,8/5/2015 00:44:25,"2
3","0.6748
0.3252","Vacant Buildings located throughout the City of Baltimore. To be updated twice a month, or as needed.",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/jcyh-5i6k,Vacant Buildings,vacant,,0,None
766426716,false,finalized,3,8/5/2015 00:39:01,3,1.0,"Vacant Buildings located throughout the City of Baltimore. To be updated twice a month, or as needed.",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/cext-wn76,Vacant Buildings,vacant,,1,None
766426717,false,finalized,3,8/5/2015 00:42:16,2,1.0,"Transitional blocks are predominantly occupied but are challenged by a small number of vacant, boarded buildings. http://www.baltimorehousing.org/vacants_to_value.aspx",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/bzu2-nwnm,Vacants to Value - Middle Market,vacant,,2,None
766426718,false,finalized,3,8/5/2015 00:45:52,"3
2","0.6825
0.3175",Vacant lots located throughout the City of Baltimore. To be updated twice a month.,data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/yqnc-cvzu,Vacant Lots,vacant,,3,None
766426719,false,finalized,3,8/5/2015 00:40:06,"2
3","0.6769
0.3231",Vacant lots located throughout the City of Baltimore. To be updated twice a month.,data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/88cb-7maz,Vacant Lots,vacant,,4,2014-03-27T23:51:55.000Z
766426720,false,finalized,3,8/5/2015 00:50:28,"3
2","0.6731
0.3269","Most indicators throughout Vital Signs are created by acquiring and analyzing data collected from governmental agencies for some public administration purpose, such as 311 calls or housing inspections. However, data from the United States Bureau of the Census remains the best source for demographic and socioeconomic indicators for neighborhoods. The Census Bureau collects a wide variety of information through administration of both the decennial Census and the annual American Community Survey (ACS).",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/xbky-a6ms,Crime & Safety (2010-2012),violent crime,,0,2014-05-20T15:53:58.000Z
766426721,false,finalized,3,8/5/2015 00:39:49,"3
2","0.6518
0.3482",All crime data for Vital Signs indicators are provided by the Baltimore City Police Department. BNIA-JFI normalizes this data by population to establish crime rates. Normalizing data allows for the rates to reflect the concentration of the crime relative to the population in the area and allows for comparison between areas of different populations.,data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/xr55-6imv,Crime & Safety 2010,violent crime,,1,None
766426722,false,finalized,3,8/5/2015 00:44:26,"2
3","0.6491
0.3509",All crime data for Vital Signs indicators are provided by the Baltimore City Police Department. BNIA-JFI normalizes this data by population to establish crime rates. Normalizing data allows for the rates to reflect the concentration of the crime relative to the population in the area and allows for comparison between areas of different populations.,data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/4hwd-qagr,Crime & Safety 2010,violent crime,,2,2014-04-04T00:06:03.000Z
766426723,false,finalized,3,8/5/2015 00:44:26,"2
3","0.6491
0.3509","<div>All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.<br></div>",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/va67-qdnf,BPD Part 1 Victim Based Crime Data,violent crime,,3,None
766426724,false,finalized,3,8/5/2015 00:50:28,"3
2","0.6731
0.3269",All crime data for Vital Signs indicators are provided by the Baltimore City Police Department. BNIA-JFI normalizes this data by population to establish crime rates. Normalizing data allows for the rates to reflect the concentration of the crime relative to the population in the area and allows for comparison between areas of different populations.,data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/48zp-j78x,Crime & Safety (2010-2013),violent crime,,4,2015-05-14T20:00:49.000Z
766426725,false,finalized,3,8/5/2015 00:45:18,"0
1","0.6697
0.3303","The Environmental Compliance and Laboratory Services Division of the Bureau of Water and Wastewater is responsible for monitoring the quality of the streams and Harbor in the City of Baltimore. The purpose of this program is to evaluate the quality of our surface waters for any long-term trends and determine any capital investment programs or operational programs to implement.  The results may be affected by a variety of factors: precipitation, land use changes, and human behavior.  For more information: http://cleanwaterbaltimore.org/",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/wj9n-9bjb,Stream Impact Sampling and Ammonia Screening,water bills,,0,None
766426726,false,finalized,3,8/5/2015 00:50:28,0,1.0,"The Environmental Compliance and Laboratory Services Division of the Bureau of Water and Wastewater is responsible for monitoring the quality of the streams and Harbor in the City of Baltimore. The purpose of this program is to evaluate the quality of our surface waters for any long-term trends and determine any capital investment programs or operational programs to implement.  The results may be affected by a variety of factors: precipitation, land use changes, and human behavior.  For more information: http://cleanwaterbaltimore.org/",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/q67d-hdk4,Stream Impact Sampling and Ammonia Screening,water bills,,1,2014-07-24T12:54:37.000Z
766426727,false,finalized,3,8/5/2015 00:43:36,0,1.0,"Baltimore City is home to many green spaces, parks, and waterways. Some of the more widely recognized locations include the Inner Harbor, Middle Branch, Druid Hill , Gwynns Falls and Herring Run Parks. City residents in particular value access to green spaces as a place to recreate, exercise and congregate, but the City’s green spaces serve a vital role in ensuring clean air and water for long term urban",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/view/mvq3-4g7z,Urban Environment & Transit 2010,water bills,,2,None
766426728,false,finalized,3,8/5/2015 00:42:07,"0
2","0.6682
0.3318","Baltimore City is home to many green spaces, parks, and waterways. Some of the more widely recognized locations include the Inner Harbor, Middle Branch, Druid Hill , Gwynns Falls and Herring Run Parks. City residents in particular value access to green spaces as a place to recreate, exercise and congregate, but the City’s green spaces serve a vital role in ensuring clean air and water for long term urban",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/5x7k-bsui,Urban Environment & Transit 2010,water bills,,3,2014-04-04T00:02:28.000Z
766426729,false,finalized,3,8/5/2015 00:39:01,0,1.0,"Most indicators throughout Vital Signs are created by acquiring and analyzing data collected from governmental agencies for some public administration purpose, such as 311 calls or housing inspections. However, data from the United States Bureau of the Census remains the best source for demographic and socioeconomic indicators for neighborhoods. The Census Bureau collects a wide variety of information through administration of both the decennial Census and the annual American Community Survey (ACS).",data.baltimorecity.gov,http://data.baltimorecity.gov/stylesheets/images/domains/baltimore.socrata.com/datasite_fluid_logo.png,https://data.baltimorecity.gov/d/7bse-dt7d,Sustainability (2010-2012),water bills,,4,2014-05-20T17:36:24.000Z
